DepartmentName,JobTitle,Zip,Salary
Office of Streets,Human Resources Dir,2131,"$113,839.59"
BPS Charlestown High,Teacher,2210,"$79,945.74"
Ellison/Parks EES,Lunch Hour Monitors,2124,"$12,914.80"
Boston Public Library,Dir of Operations,2128,"$110,670.04"
West Roxbury Academy,Part-Time Cafeteria Attendant,2132,"$12,239.55"
BPS Human Resource Team,Principal Fellow,2121,"$83,076.34"
BPS Tynan Elementary,Prin Clerk/School Sec 19,2136,"$45,689.52"
BPS Special Education,Sen Clerk School Sec 766-15B,2119,"$34,724.12"
BPS Special Education,Prin Clerk Typist 19,2122,"$37,604.08"
BPS Condon Elementary,Sen Clerk-School Secretary 15,2125,"$37,915.59"
BPS McKinley Middle,Prin Clerk/School Sec 19,2132,"$34,152.45"
BPS Facility Mgmt/A & R,Prin Account Clerk 21,2127,"$46,186.25"
Boston Public Library,Reader & Info Librarian I,2215,"$58,425.00"
Boston Public Library,Childrens Librarian II,2132,"$64,388.02"
Boston Public Library,Asst Events Manager,2124,"$80,588.26"
Curley K-8,Teacher,6109,"$40,972.04"
English Language Learn,Manager (C) (non-ac),2148,"$67,062.28"
BPS Lee Elementary,Teacher,2090,"$70,402.44"
BPS Hennigan Elementary,SpEd Support Svcs Coordinator,2186,"$92,850.58"
Boston Police Department,Police Offc/Juvenile Offc 4$10,2124,"$83,349.35"
Boston Public Library,Reader & Info Librarian II,2130,"$65,899.08"
Boston Retirement System,Staff Asst,2135,"$59,999.97"
Boston Public Library,Children's Librarian I,2131,"$53,114.20"
Boston Public Library,Literacy Coordinator,2130,"$67,059.31"
BPS Kenny Elementary,Paraprofessional,2368,"$35,846.90"
BPS Madison Park High,Paraprofessional,2121,"$32,829.62"
BPS Madison Park High,Part-Time Cafeteria Attendant,2026,"$17,578.44"
BPS Timilty Middle,Prin Clerk/School Sec 19,2119,"$26,982.10"
Boston Fire Department,Fire Fighter,2123,"$87,209.26"
BPS Taylor Elementary,Lunch Hour Monitors,2121,$82.92
BTU Pilot,Teacher,2368,"$108,778.00"
BPS Boston Comm Leadership Ac,Teacher,32829,"$29,129.65"
Elderly Commission,Staff Asst I,2125,"$59,368.43"
UP Academy Dorchester,Teacher,2127,"$49,932.87"
BPS Boston Comm Leadership Ac,Surround Care Paraprofessional,2125,"$33,083.89"
Eliot K-8,Paraprofessional,1890,$921.62
Boston Public Library,Curator -Profess Librarian,2118,"$77,806.63"
BPS Counseling & Intervtn Ct,Project Manager (C),2131,"$85,589.98"
BPS Health and Wellness,Teacher,2171,"$71,112.06"
BPS Everett Elementary,Paraprofessional,2151,"$31,801.37"
BPS Special Education,One to One Para,2478,"$17,462.74"
Tobin K-8,Teacher,2026,"$38,685.40"
BPS Cl#10 Lee Academy,Surround Care Paraprofessional,2124,"$31,593.35"
BPS Substitute Teachers/Nurs,Substitute Teacher,2171,
Public Works Department,Sr Highway Maint CrftsprsPwd##,2131,"$31,601.08"
Traffic Division,Jr Traffic Engr,2130,"$59,509.78"
Green Academy,Manager (C) (non-ac),2131,"$75,436.53"
Ellison/Parks EES,Teacher,2132,"$61,738.74"
Hernandez K-8,Teacher,2151,"$73,678.51"
Boston Cntr - Youth & Families,Counselor (CC),2120,"$1,500.00"
Boston Police Department,Maint Mech - HVAC Technician,2128,"$46,894.62"
Dpt of Innovation & Technology,Dir of Performance Management,2124,"$49,200.89"
BPS McCormack Middle,Part-Time Cafeteria Attendant,2124,"$13,501.17"
Consumer Affairs & Licensing,Admin Asst,2124,"$52,603.97"
"Kennedy, JF Elementary",Part-Time Cafeteria Attendant,2131,"$14,584.77"
BPS Blackstone Elementary,Part-Time Cafeteria Attendant,2118,"$13,690.01"
BPS Human Resource Team,Coordinator (C),92869,"$69,228.92"
BPS Murphy Elementary,Community Field Coordinator,2180,"$41,492.24"
East Boston EEC,Teacher,2170,"$75,081.49"
English Language Learn,Manager (C) (non-ac),2302,"$68,781.38"
Student Support Svc,Project Manager (C),2472,"$81,592.46"
BPS Winthrop Elementary,Community Field Coordinator,2446,"$41,350.99"
Boston Police Department,Support Desk Specialist,2132,"$54,637.30"
BPS Hale Elementary,Lunch Hour Monitors,2121,"$9,517.10"
BPS Murphy Elementary,Paraprofessional,2184,"$36,989.00"
Neighborhood Services,Staff Asst I,2127,$849.41
BPS East Boston High,Teacher,2135,"$65,538.74"
Tobin K-8,Teacher,2140,"$52,150.15"
"Kennedy, PJ Elementary",Paraprofessional,2144,"$30,400.36"
BPS East Boston High,Teacher,2143,"$53,070.77"
Quincy Upper School,Teacher,2124,"$82,471.89"
BPS O'Bryant School,Guidance Counselor(1),2062,"$69,997.42"
Office of Economic Development,Staff Asst I,2135,"$54,010.85"
Dpt of Innovation & Technology,Prin Data Proc Systems Analyst,2132,"$113,451.80"
BPS Facility Management,Part-Time Custodian,2121,"$13,377.52"
Boston Police Department,Statistical Analyst(Bpd),2124,"$43,165.14"
BPS Special Education,SPED Coverage Paraprofessional,2124,"$41,494.73"
BPS Adams Elementary,Paraprofessional,2180,"$25,516.03"
BPS Special Education,SPED Coverage Paraprofessional,2909,"$41,680.55"
Parks Department,Exec Asst (Parks & Rec),2136,"$61,007.87"
Boston Retirement System,Admin Asst,2128,"$51,379.51"
Warren/Prescott K-8,Paraprofessional,2131,"$28,090.10"
Tech Boston Academy,Teacher,2021,"$71,744.85"
Property Management,Alarm Specialist,2124,"$52,027.34"
BPS Beethoven Elementary,Lunch Hour Monitors,2132,"$21,440.40"
BPS Blackstone Elementary,Teacher,2115,"$74,288.09"
BPS Brighton High,Teacher,2481,"$70,973.96"
Parks Department,Hvy Mtr Equip Oper & Lbr (P&R),2121,"$42,023.86"
BPS Special Education,One to One Para,2128,"$48,117.36"
Haley Pilot,Lunch Hour Monitors,2124,"$12,172.82"
BPS Special Education,One to One Para,1801,"$44,046.82"
BPS Special Education,One to One Para,2169,"$41,809.55"
BPS Substitute Teachers/Nurs,Substitute Teacher,1267,"$13,395.88"
Public Works Department,Motor Equip Oper & Pw Lbr,2111,"$36,953.72"
BPS Lee Elementary,Paraprofessional,2120,"$24,209.24"
West Zone ELC,Teacher,2118,"$47,552.56"
Boston Police Department,Sr Accountant,2128,"$40,644.52"
Boston Public Library,Public Relations Associate,2134,"$77,434.32"
BPS Boston International HS,Part-Time Cafeteria Attendant,2126,"$20,969.46"
BPS Murphy Elementary,Part-Time Cafeteria Attendant,2130,"$12,894.91"
Edison K-8,Specialist (BTU),2186,"$54,434.92"
BPS Human Resource Team,Director (D) (non-ac),2126,"$87,892.33"
BPS Charlestown High,Teacher,2125,"$22,511.16"
BPS Athletics,Coach (NonTPP),2458,"$5,805.00"
Consumer Affairs & Licensing,Head Admin Clerk,2210,"$48,305.70"
Boston Cntr - Youth & Families,Building Asst,2122,"$36,616.58"
BPS Special Education,One to One Para,2324,"$42,178.91"
Dpt of Innovation & Technology,Data Proc Equip Tech,2127,"$42,529.23"
Boston Police Department,ChCommEquipOper I (SCTT),2135,"$47,550.24"
BPS East Boston High,Teacher,1923,"$25,188.47"
Public Works Department,Hvy Mtr Equip Repairpr Class I,2124,"$65,408.15"
BPS Substitute Teachers/Nurs,Substitute Teacher,1880,"$4,059.81"
Edison K-8,Teacher,2453,"$66,229.80"
BPS Lee Elementary,Teacher,1830,"$51,671.72"
Haley Pilot,Lunch Hour Monitors,2131,"$20,261.97"
Greater Egleston High,Teacher,2135,"$76,393.42"
BPS Transportation,Standby Cab Monitor HE,2132,$84.25
BPS Mozart Elementary,Prin Clerk/School Sec 19,2131,"$20,440.99"
Public Facilities Department,Admin Asst,2134,"$60,085.85"
Boston Public Library,Book Conservatior Proj Direc,2135,"$77,862.09"
HPEC: Com Acd Science & Health,Paraprofessional,2888,"$28,087.04"
BPS Special Education,ABA Specialist (BTU),2347,"$53,059.23"
BPS Winship Elementary,Teacher,2140,"$46,182.44"
Office of Economic Development,Neigh Business Manager,2132,"$67,398.64"
Parks Department,Golf Course Operations Mgr,2124,"$43,927.21"
BPS Boston Arts Academy,Head Staff Assistant 28,2136,"$61,071.40"
Boston City Council,Central Staff Dir (CC),2136,"$77,645.67"
BPS Special Education,Assistant Director,2122,"$111,245.99"
BPS Burke High,Teacher,2126,"$82,739.34"
East Boston EEC,Teacher,2131,"$71,638.47"
BPS Special Education,One to One Para,2472,"$35,073.61"
Parks Department,Sr Research Analyst (Parks&Rec,2132,"$66,745.52"
Boston Cntr - Youth & Families,SpecAssttoChiefofHumanServices,2124,"$54,990.49"
Parks Department,Park Ranger I (Auxiliary),2132,"$1,272.20"
BPS Substitute Teachers/Nurs,Substitute Teacher,2141,"$3,935.66"
Haley Pilot,Teacher,2191,"$71,779.97"
ASD Intergvernmtl Relations,Dir,2127,"$123,624.02"
Boston Fire Department,Lineperson,2132,"$69,387.75"
Traffic Division,Sr Traffic Maint Person##,2122,"$42,224.08"
Eliot K-8,Teacher,2109,"$68,788.43"
BPS Harvard/Kent Elementary,Teacher,2113,"$72,388.77"
Eliot K-8,Paraprofessional,2474,"$35,431.71"
Mayor's Office,Staff Asst II,2122,"$59,148.15"
BPS Boston Evening Academy,Coordinator (C),2118,"$2,737.15"
Neighborhood Development,Dep Dir,2121,"$113,880.16"
BPS Boston Arts Academy,Technician (B),2139,"$48,660.30"
Boston Public Library,Manager of Budget & Finance,2130,"$126,313.21"
BPS Russell Elementary,Lead Satellite Attendant A,2121,"$6,401.74"
Quincy Upper School,Lead Satellite Attendant B,2125,"$21,251.99"
Curley K-8,Part-Time Cafeteria Attendant,2136,"$13,145.18"
Property Management,Garage Attendant,2127,"$41,196.81"
Public Works Department,Maint MechI(LightSrvRep/Pwd)##,2121,"$53,136.33"
Neighborhood Services,Coord,2126,"$52,862.42"
BPS Human Resource Team,Manager (C) (non-ac),2132,"$88,249.82"
Public Works Department,Hvy Mtr Equip Oper & P W Lbr,2113,"$40,088.27"
BPS Substitute Teachers/Nurs,Substitute Teacher,2460,"$7,186.23"
Parks Department,Motor Equip Oper & Lbr (P&R),2129,"$37,543.56"
Inspectional Services Dept,Prin Clerk & Typist,2127,"$35,466.71"
BPS Carter Center,Lead Satellite Attendant B,2125,"$16,585.21"
Boston Police Department,Head Clerk & Secretary,2121,"$42,963.84"
West Zone ELC,Nurse,2131,"$45,619.18"
BPS Substitute Teachers/Nurs,Substitute Teacher,2169,"$3,834.10"
Cemetery Division,Grave Digger,2127,"$35,929.82"
Public Works Department,Building Maint Person##,2125,"$38,957.28"
Boston Cntr - Youth & Families,Maint Wkr/Custodian,2119,"$37,080.05"
Boston Police Department,Cadet (Police),2127,"$26,075.40"
BPS Adult Education,Adult Ed-Assessor,2184,"$3,078.55"
Boston Public Library,Digital Imaging Production Ast,2135,"$44,913.46"
Eliot K-8,Teacher,2116,"$77,089.40"
Boston Cntr - Youth & Families,Program Mngr,2130,"$68,925.51"
BPS Murphy Elementary,Teacher,1568,"$66,587.81"
Parks Department,Board Secretary (Parks Comm.),2119,"$111,107.41"
BPS Special Education,ABA Specialist (BTU),2130,"$26,028.76"
Mildred Avenue K-8,Teacher,2169,"$72,957.48"
"Greenwood, S K-8",Library Paraprofessional,1905,"$34,752.66"
Research Assess & Eval,Analyst (C),2144,"$85,990.26"
Neighborhood Development,Housing Development Offcr,2131,"$73,638.58"
Eliot K-8,Lead Satellite Attendant B,2118,"$20,484.61"
BPS Grew Elementary,Sub Lunch Monitor,2136,$66.00
Dpt of Innovation & Technology,Dir-Operations,2128,"$91,651.19"
Public Works Department,Hvy Mtr Equi Repairpr Class II,2131,"$53,284.20"
Umana Middle,Paraprofessional,2136,"$30,799.29"
Public Works Department,Sr Highway Maint CrftsprsPwd##,2126,"$46,940.65"
Public Works Department,Hvy Mtr Equi Repairpr Class II,2132,"$57,932.24"
Public Works Department,Sr Highway Maint CrftsprsPwd##,2124,"$23,240.04"
King K-8,Teacher,2135,"$77,927.85"
BPS McKinley Middle,Paraprofessional,2356,"$31,935.34"
BPS Bates Elementary,Paraprofessional,2136,"$31,621.52"
Boston Retirement System,Operations Manager(RetiremeBd),2124,"$109,008.16"
Public Facilities Department,Sr Review Architect (PFD),2124,"$106,338.63"
Emergency Management,Regional Planner,2132,"$11,293.82"
Hernandez K-8,Teacher,2472,"$97,469.32"
Research Assess & Eval,Director (D) (non-ac),2140,"$96,091.40"
BPS Latin Academy,Guidance Counselor(1),2132,"$73,787.42"
Boston Fire Department,Hvy Mtr Equip Repairperson BFD,2125,"$53,961.23"
BPS Special Education,One to One Para,2021,"$52,998.81"
Curley K-8,Teacher,2116,"$75,228.99"
Boston Police Department,Dir of Quality Assurance (BPD),2131,"$93,324.83"
BPS Equity,One to One Para,2301,"$1,893.63"
BPS Special Education,ABA Specialist (BTU),2136,"$44,648.49"
Mattapan Early Elementary,Surround Care Paraprofessional,2121,"$7,755.42"
Boston Cntr - Youth & Families,SpecAssttoChiefofHumanServices,2130,"$62,307.72"
Public Works Department,Hvy Mtr Equip Oper & P W Lbr,2118,"$36,587.28"
Parks Department,Motor Equip Oper & Lbr (P&R),2125,"$37,696.35"
Public Works Department,Hvy Mtr Equ Repairpr Class III,2132,"$48,097.46"
Food & Nutrition Svc,Deputy Director (E),2132,"$126,625.46"
Parks Department,Summer Youth Worker,2132,"$6,278.25"
Parks Department,Laborer Seasonal (Parks),2129,"$12,874.46"
BPS Special Education,Summer BTU Para,2125,"$2,665.00"
Youth Engagement & Employment,Client Information Specialist,2121,"$3,300.50"
Parks Department,Laborer Seasonal (Parks),2128,"$8,063.99"
Parks Department,Laborer Seasonal (Parks),2127,"$8,761.95"
BPS Transportation,Hot Line Worker HE,2128,"$4,427.95"
UP Academy Dorchester,Director (D) (non-ac),21202,"$57,917.38"
"UP ""Unlocking Potential"" Acad",Head Staff Asst 28 (HMCB),2131,"$54,744.73"
Elderly Commission,Director of Development,2118,"$63,706.85"
BPS Mendell Elementary,Paraprofessional,2121,"$25,501.61"
Boston Cntr - Youth & Families,Lifeguard I,2125,"$13,163.81"
Public Works Department,Laborer Seasonal  (PW),2124,"$4,576.77"
BPS Boston Evening Academy,Jr Technician (B),2134,"$36,752.67"
Margarita Muniz Academy,Community Field Coordinator,2136,"$59,872.05"
BPS Orchard Gardens K-8 Pilot,Principal Middle,2139,"$149,853.33"
BPS Boston Evening Academy,Community Field Coordinator,2127,"$64,505.27"
Tech Boston Academy,Community Field Coordinator,5403,"$39,330.64"
BPS East Boston High,Cluster Substitute,2126,"$39,433.41"
Traffic Division,Active Transportation Coord,2215,"$50,653.86"
Fair Housing & Equity,Sr Investigator,2114,"$56,138.09"
BPS Facility Mgmt/A & R,Coord-Manager (C),2493,
Haley Pilot,SpEd Support Svcs Coordinator,2130,"$80,137.87"
Curley K-8,Teacher,1721,"$70,289.44"
Boston Cntr - Youth & Families,Counselor (CC),2130,"$1,651.20"
BPS Adams Elementary,Principal Elementary,2118,"$65,246.58"
Quincy Upper School,Teacher,2148,"$56,121.59"
Early Learning Services,Program Director (Basas 9),94587,"$63,012.98"
Boston City Council,Secretary,2127,"$4,125.00"
Boston Cntr - Youth & Families,Counselor (CC),2136,"$1,224.00"
Office of New Bostonians,Policy & Communication Advisor,2125,"$61,153.50"
Property Management,Prin Admin Asst,2136,"$70,715.72"
Chief Financial Officer,Director (D) (non-ac),2474,"$108,983.58"
Info & Instr Technology,Service Representative,2215,"$67,062.28"
Gardner Pilot  Academy,Teacher,2494,"$84,655.85"
Office of Arts & Culture,Clerk,2135,"$29,803.23"
Office of Tourism,Project Asst,2122,"$4,233.00"
Frederick Pilot Middle,Academy Leader,2169,"$96,714.93"
BPS Murphy Elementary,Specialist (BTU),2186,"$88,398.11"
UP Academy Dorchester,Principal Elementary,2130,"$123,173.07"
Green Academy,Teacher,2474,"$88,555.32"
P. A. Shaw Elementary,Teacher,2126,"$69,174.45"
UP Academy Dorchester,Teacher,2125,"$95,021.33"
UP Academy Dorchester,Director (Basas 10B),1915,"$97,201.13"
"UP ""Unlocking Potential"" Acad",Teacher,2145,"$41,960.01"
Alighieri Montessori School,Teacher,2364,"$32,784.84"
"UP ""Unlocking Potential"" Acad",Teacher,2155,"$72,670.49"
BPS Orchard Gardens K-8 Pilot,Teacher,1760,"$63,387.46"
Gardner Pilot  Academy,Teacher,2119,"$47,605.95"
UP Academy Holland,Teacher,2131,"$11,142.86"
UP Academy Dorchester,Teacher,2907,"$68,148.61"
UP Academy Holland,Director (Basas 10B) (non-ac),2199,"$102,671.23"
BPS Burke High,Teacher,2130,"$60,947.38"
UP Academy Dorchester,SpEd Support Svcs Coordinator,2141,"$45,441.90"
"UP ""Unlocking Potential"" Acad",Teacher,2170,"$40,674.30"
UP Academy Dorchester,Teacher,24176,"$48,242.25"
BPS Dever Elementary,Teacher,2139,"$36,923.10"
UP Academy Dorchester,Teacher,2026,"$87,105.31"
UP Academy Dorchester,Director (Basas 10B) (non-ac),2138,"$97,201.13"
UP Academy Dorchester,Teacher,2122,"$72,670.49"
UP Academy Dorchester,Coord-Manager (C),2126,"$50,793.12"
BPS Everett Elementary,Teacher,2129,"$70,409.26"
UP Academy Dorchester,Teacher,2118,"$87,518.14"
Chief Operating Officer,Operational Leader,2125,"$110,171.40"
UP Academy Dorchester,Teacher,2114,"$48,188.10"
BPS Human Resource Team,Coordinator (C),1778,"$103,044.82"
Fam & Student Engagemt,Family Resource Specialist,2130,"$36,752.67"
BPS Boston Arts Academy,Coord-Manager (B),2130,"$38,013.37"
BPS McKinley Middle,Guidance Advisor(1),1803,"$87,346.96"
BPS Burke High,Teacher,2121,"$69,486.28"
Perry K-8,Teacher,2132,"$75,474.99"
BPS Grew Elementary,Staff Asst (B),2121,"$34,605.02"
BPS Athletics,Jr Technician (B),2048,"$81,939.98"
BPS Blackstone Elementary,Teacher,2130,"$90,272.72"
BPS Orchard Gardens K-8 Pilot,Nurse,2126,"$82,308.59"
Lyon Pilot High 9-12,Specialist (BTU),2453,"$92,698.08"
Margarita Muniz Academy,Teacher,2128,"$74,654.33"
BPS Special Education,ABA Specialist (BTU),2067,"$55,640.58"
Frederick Pilot Middle,Teacher,2126,"$72,492.91"
BPS Boston Arts Academy,Teacher,2149,"$67,448.92"
BPS Tynan Elementary,Paraprofessional,2121,"$31,281.22"
Young Achievers K-8,Paraprofessional,2121,"$49,036.74"
Public Works Department,Sr Engineering Aid,2119,"$47,836.37"
Public Works Department,Hvy Mtr Equi Repairpr Class II,2116,"$55,864.73"
Traffic Division,Parking Meter Opr Person I##,2136,"$38,585.50"
BPS English High,Rotc Instructor,2062,"$80,954.85"
Public Works Department,Sr Highway Maint CrftsprsPwd##,2130,"$43,340.50"
Edison K-8,Teacher,1944,"$75,450.45"
BPS Substitute Teachers/Nurs,Substitute Teacher HE,2860,$283.03
Umana Middle,Teacher,1945,"$76,539.07"
BPS Orchard Gardens K-8 Pilot,Teacher,2128,"$80,726.49"
BPS Boston Evening Academy,Staff Asst (B),2134,"$58,850.71"
BPS Burke High,Teacher,2135,"$73,787.42"
Henderson Elementary,Paraprofessional,2184,"$15,345.76"
BPS Boston Comm Leadership Ac,Surround Care Paraprofessional,2368,"$46,667.23"
Green Academy,Teacher,2125,"$75,593.42"
Lyon K-8,Specialist (BTU),2155,"$88,792.28"
BPS Office Of Budget Mgmt,Attendant,2121,"$8,349.28"
"Kennedy, PJ Elementary",Teacher,2458,"$70,354.62"
BPS Blackstone Elementary,Specialist (BTU),2130,"$101,119.75"
Dudley St. Neighborhood School,Teacher,2130,"$73,787.42"
BPS Boston Latin,Librarian,2130,"$91,867.28"
BPS Mozart Elementary,Teacher,2184,"$63,420.35"
BPS Lee Elementary,Specialist (BTU),1880,"$91,404.22"
BPS Cl#10 Lee Academy,Teacher,2122,"$71,638.47"
Tech Boston Academy,Teacher,2138,"$76,045.99"
BPS Special Education,ABA Specialist (BTU),2135,"$48,523.28"
BPS Condon Elementary,Director (D),2130,"$89,601.20"
BPS Fenway High,Teacher,2186,"$62,295.59"
BPS Special Education,ABA Specialist (BTU),2121,"$46,657.74"
Eliot K-8,Teacher,2110,"$72,405.01"
BPS Special Education,ABA Specialist (BTU),2134,"$33,045.53"
UP Academy Dorchester,Teacher,2481,"$47,255.70"
BPS Mendell Elementary,Teacher,2130,"$71,438.99"
BPS Special Education,ABA Specialist (BTU),2152,"$1,211.78"
West Zone ELC,Surround Care Paraprofessional,2145,"$38,467.33"
UP Academy Holland,Teacher,2368,"$40,384.65"
BPS Bradley Elementary,Teacher,2134,"$77,579.99"
BPS Holmes Elementary,Coord-Manager (C),2121,"$74,880.67"
Mildred Avenue K-8,Teacher,2888,"$79,392.66"
BPS Substitute Teachers/Nurs,Substitute Teacher HE,2375,"$37,229.11"
Higginson/Lewis K-8,Specialist (BTU),2169,"$57,702.51"
Curley K-8,Teacher,2492,"$70,927.85"
BPS Special Education,ABA Specialist,2896,"$28,782.43"
BPS Harvard/Kent Elementary,Community Field Coordinator,2180,"$60,086.97"
BPS Russell Elementary,Teacher,2122,"$70,927.85"
BPS Special Education,ABA Specialist (BTU),1852,"$51,388.93"
BPS Special Education,ABA Specialist (BTU),2128,"$30,939.58"
BPS Latin Academy,Teacher,2144,"$82,308.59"
BPS Dever Elementary,Manager (C) (non-ac),2460,"$35,473.48"
Boston Public Library,Communications Assistant,2134,"$48,802.51"
BPS Mendell Elementary,Teacher,1945,"$73,649.75"
BPS Lee Elementary,Paraprofessional,2186,"$34,477.72"
BPS McKinley Middle,Teacher,2119,"$47,780.76"
Mission Hill K-8,Paraprofessional,2122,"$43,044.25"
Eliot K-8,Teacher,2130,"$59,151.84"
BPS Special Education,One to One Para,2066,"$40,566.46"
Quincy Upper School,Teacher,2114,"$92,378.08"
BPS Boston International HS,Teacher,2124,"$78,185.37"
BPS Edwards Middle,Paraprofessional,2132,"$22,516.50"
P. A. Shaw Elementary,Teacher,2132,"$78,602.35"
BPS Tynan Elementary,Specialist (BTU),2148,"$61,032.10"
BPS Mckay Elementary,Teacher,2143,"$73,079.99"
BPS Winthrop Elementary,Teacher,2476,"$73,905.14"
BPS Blackstone Elementary,Teacher,2150,"$89,551.21"
BPS Guild Elementary,Teacher,2143,"$73,934.47"
BPS Boston Comm Leadership Ac,Paraprofessional,2126,"$38,885.74"
BPS McKinley Middle,Paraprofessional,2143,"$45,010.96"
BPS Snowden International Hi,Teacher,2130,"$78,123.35"
BPS Alternative Education HS,Community Field Coordinator,2126,"$49,136.93"
Quincy Upper School,Teacher,2188,"$78,986.52"
BPS Cl#10 Lee Academy,Surround Care Paraprofessional,2121,"$35,525.76"
Gardner Pilot  Academy,Teacher,2134,"$70,994.69"
Jackson/Mann K-8,Teacher,2472,"$81,560.47"
P. A. Shaw Elementary,Teacher,2124,"$68,673.37"
BPS Edwards Middle,Cluster Substitute,2124,"$39,193.02"
HPEC: Com Acd Science & Health,Technician (B),2122,"$68,825.39"
WREC: Urban Science Academy,Cluster Substitute,2139,"$30,550.19"
BPS Irving Middle,Teacher,2186,"$70,927.85"
BPS Special Education,Program Director (Basas 9A),2067,"$103,780.14"
BPS McKinley Middle,Paraprofessional,2066,"$41,038.01"
BPS Holmes Elementary,Specialist (BTU),2124,"$54,385.61"
BPS Brighton High,Prin Clerk/School Sec 21,2136,"$43,793.13"
Diplomas Plus,Teacher,2131,"$21,657.77"
Umana Middle,Teacher,2150,"$80,099.83"
Diplomas Plus,Teacher,2138,"$46,097.54"
BPS Madison Park High,Teacher,2333,"$83,127.72"
BPS Special Education,Sen Clerk School Sec 766-15B,2148,"$33,172.43"
BPS South Boston HS - Excel,Rotc Instructor,3087,"$88,021.03"
BPS East Boston High,Teacher,2061,"$80,009.87"
BPS Winship Elementary,Teacher,2184,"$63,265.29"
Neighborhood Development,Budget Manager,2134,"$81,509.50"
BPS Otis Elementary,Teacher,1904,"$76,114.57"
BPS Transportation,Asst Director (D) (non ac),2118,"$73,631.56"
Public Works Department,Spec Hvy Meo,2467,"$45,864.21"
Boston Public Library,Sr Library Asst (Branch),2132,"$36,457.90"
Mattapan Early Elementary,Specialist (BTU),2464,"$59,082.43"
Boston Cntr - Youth & Families,Maint Worker/Custodian,2126,"$38,651.85"
Haynes EEC,Teacher,2026,"$70,159.63"
Public Works Department,Chief Engineer(Pwd Highway Di),2130,"$124,965.00"
BPS Horace Mann,Program Director (Basas 9A),1746,"$87,029.79"
BPS Special Education,Sum Sch - BTU Prof,2081,"$3,185.25"
BPS Substitute Teachers/Nurs,Substitute Teacher,1545,"$3,236.33"
BPS Counseling Service,School Psychologist(1),2038,"$74,920.64"
Kilmer K-8,Teacher,2109,"$73,079.99"
BPS Perkins Elementary,Teacher,2149,"$70,317.54"
Lyon Pilot High 9-12,Paraprofessional,2062,"$38,260.43"
Dudley St. Neighborhood School,Paraprofessional,2169,"$31,118.19"
BPS Ohrenberger Elementary,Teacher,2445,"$83,750.16"
Mildred Avenue K-8,Teacher,1778,"$69,224.60"
BPS Winship Elementary,Teacher,2122,"$66,921.65"
Hurley K-8,Teacher,2126,"$70,002.49"
BPS Substitute Teachers/Nurs,Substitute Teacher,2324,$750.93
BPS Bradley Elementary,Sub Lunch Monitor,2128,"$1,023.00"
BPS Brighton High,Teacher,2122,"$68,608.95"
Jackson/Mann K-8,Lunch Hour Monitors,2124,"$13,484.37"
Neighborhood Services,Staff Aide,2128,"$28,119.00"
BPS Latin Academy,Teacher,2066,"$85,422.43"
BPS Cl#10 Lee Academy,Teacher,2130,"$62,432.68"
Accountability,Program Director (Basas 9A),2130,"$103,780.14"
WREC: Urban Science Academy,Community Field Coordinator,2130,"$50,174.16"
Curley K-8,Lunch Hour Monitors,2121,"$8,665.14"
BPS Facility Management,Part-Time Custodian,2134,"$1,482.63"
Dorchester Academy,Teacher,2119,"$65,681.24"
Umana Middle,Teacher,2155,"$73,934.47"
BPS Substitute Teachers/Nurs,Substitute Teacher HE,2081,"$68,839.57"
Gardner Pilot  Academy,Teacher,2124,"$70,994.69"
Chief Financial Officer,Sen Analyst,2446,"$95,450.92"
Margarita Muniz Academy,Manager (C) (non-ac),2131,"$103,239.61"
BPS Irving Middle,Teacher,2188,"$70,317.52"
BPS Channing Elementary,Teacher,2132,"$60,593.22"
BPS Madison Park High,SpEd Support Svcs Coordinator,2048,"$114,987.91"
BPS Condon Elementary,Teacher,1702,"$93,052.12"
BPS Holmes Elementary,Security Para,2136,"$15,756.73"
Boston Cntr - Youth & Families,Dir-Operations,2136,"$83,283.73"
BPS Substitute Teachers/Nurs,Substitute Teacher,2149,"$9,591.93"
BPS Winship Elementary,Teacher,2446,"$67,396.33"
BPS New Mission Pilot,Community Field Coordinator,2368,"$24,113.36"
Lyon Pilot High 9-12,Staff Asst (B),2124,"$39,539.43"
Umana Middle,Paraprofessional,2148,"$37,181.66"
BPS Madison Park High,Part-Time Cafeteria Attendant,2126,"$14,176.28"
Traffic Division,Head Clerk,2124,"$40,749.55"
BPS Condon Elementary,Paraprofessional,2171,"$36,030.42"
Mildred Avenue K-8,Teacher,2151,"$50,648.11"
BPS Orchard Gardens K-8 Pilot,Community Field Coordinator,2130,"$68,504.60"
Veterans' Services,Head Admin Clerk,2122,"$44,542.58"
BPS Dever Elementary,Surround Care Paraprofessional,2301,"$44,874.63"
BPS Facility Management,Jr Cust/Nights,2112,"$44,759.59"
BPS McCormack Middle,Cafeteria Manager14,2119,"$27,208.60"
BPS Boston International HS,Part-Time Cafeteria Attendant,2124,"$12,566.26"
Neighborhood Development,HMIS Coordinator,2124,"$67,175.99"
Neighborhood Services,Coord,2124,"$54,365.36"
Mission Hill K-8,Paraprofessional,2171,"$31,755.69"
BPS Substitute Teachers/Nurs,Substitute Teacher HE,2134,"$43,695.96"
BPS Hennigan Elementary,Specialist (BTU),2132,"$88,398.11"
Office of Streets,Sr Personnel Officer,2122,"$63,813.89"
