RestaurantId,RestaurantName,LicenseStatus,RestaurantType,Address,City,State,Zip
7646,YAWKEY CLUB OF ROXBURY,Active,Eating & Drinking,115   Warren ST,Roxbury,MA,2119
7647,Yellowbird Chicken,Active,Eating & Drinking w/ Take Out,239   Grove ST,West Roxbury,MA,2132
7648,Yelus,Active,Eating & Drinking w/ Take Out,116   Washington ST,Dorchester,MA,2121
7649,Yely's Coffee Shop,Active,Eating & Drinking w/ Take Out,284   Centre ST,Jamaica Plain,MA,2130
7650,Yessenias Market,Active,Retail Food,3348   Washington ST,Jamaica Plain,MA,2130
7651,Yo Berry,Inactive,Eating & Drinking w/ Take Out,124   Dorchester ST,South Boston,MA,2127
7652,Yoki Express,Active,Eating & Drinking w/ Take Out,99  Seaport BLVD,Boston,MA,2210
7653,YOMA,Active,Eating & Drinking w/ Take Out,5   NORTH BEACON ST,ALLSTON,MA,2134
7654,YONG HON RESTAURANT,Inactive,Eating & Drinking w/ Take Out,772   BLUE HILL  AV,DORCHESTER,MA,2124
7655,YONG KONG,Active,Eating & Drinking w/ Take Out,300   Centre ST,Jamaica Plain,MA,2130
7656,Your Smoothies & Ice Cream Shop,Inactive,Eating & Drinking w/ Take Out,48   Winter ST,Boston,Ma,2108
7657,YUCATAN TACOS,Active,Eating & Drinking,1419   CENTRE,WEST ROXBURY,MA,2132
7658,Yuen Barbeque Restaurant,Active,Eating & Drinking w/ Take Out,1458   DORCHESTER AV,DORCHESTER,MA,2122
7659,YUM MEE GARDEN,Active,Eating & Drinking w/ Take Out,665   Tremont ST,Roxbury,MA,2118
7660,YUM YUM NOODLE,Inactive,Eating & Drinking w/ Take Out,417   Washington ST,Boston,MA,2108
7661,YUM YUM RESTAURANT,Inactive,Eating & Drinking w/ Take Out,1493   DORCHESTER AV,DORCHESTER,MA,2122
7662,P.J. KILROY'S PUB,Inactive,Eating & Drinking,822   Beacon ST,Boston,MA,2215
7663,Yummy Yummy,Active,Eating & Drinking w/ Take Out,2360   Washington ST,Roxbury,MA,2119
7664,Yummy Yummy,Inactive,Eating & Drinking w/ Take Out,2360   Washington ST,Roxbury,MA,2119
7665,Zap Media Cafe,Inactive,Eating & Drinking w/ Take Out,424   Beacon ST,Boston,MA,2115
7666,Zaz Restaurant,Active,Eating & Drinking,1230   River ST,Hyde Park,MA,2136
7667,ZC Boston,Active,Eating & Drinking,797   Massachusetts AVE,Roxbury,MA,2118
7668,ZELMA LACEY HOUSE,Active,Eating & Drinking,9   West School ST,Charlestown,Ma,2129
7669,Zen Restaurant,Active,Eating & Drinking,21   Beacon ST,Boston,MA,2108
7670,Zen Restaurant,Inactive,Eating & Drinking,21   Beacon ST,Boston,MA,2108
7671,Zest Mediterranean Grill,Inactive,Eating & Drinking,1076   Boylston ST,Boston,MA,2115
7672,ZESTO'S PIZZA,Active,Eating & Drinking w/ Take Out,460   Centre ST,Jamaica Plain,MA,2130
7673,ZESTO'S PIZZA & GRILL,Inactive,Eating & Drinking w/ Take Out,460   Centre ST,Jamaica Plain,MA,2130
7674,Zinneken's,Active,Mobile Food Walk On,1   Citywide ST,Boston,MA,2128
7675,ZISIS CONVENIENCE STORE,Inactive,Retail Food,375   Washington ST,Brighton,MA,2135
7676,Zo,Active,Eating & Drinking w/ Take Out,92  State ST,Boston,MA,2109
7677,Zo,Active,Eating & Drinking w/ Take Out,3   CENTER PLAZA,BOSTON,MA,2109
7678,Zocalo Cocina Mexicana,Inactive,Eating & Drinking,35  Stanhope ST,Boston,MA,2116
7679,Zoup!,Inactive,Eating & Drinking,3  Center PLZ,Boston,MA,2108
7680,Zuki Foods LLC,Inactive,Eating & Drinking w/ Take Out,196  Quincy ST,Dorchester,MA,2125
7681,Wildfire Wings,Inactive,Eating & Drinking w/ Take Out,315   Centre ST,Jamaica Plain,MA,2130
7682,Zumas Tex-Mex Grill,Active,Eating & Drinking,100-199   Faneuil Hall Market PL,Boston,MA,2109
7683,Zume's Coffee House,Active,Eating & Drinking w/ Take Out,219   Main ST,Charlestown,MA,2129
7684,Scorpion Bar Seaport Square,Active,Eating & Drinking,23  Northern AVE,Boston,MA,2210
7685,Seaport Hotel Gift Shop,Inactive,Retail Food,1  Seaport LN,Boston,MA,2210
7686,STEPHANIE'S,Active,Eating & Drinking,500   Terminal RD,East Boston,MA,2128
7687,SANDY RIDGE CORP,Inactive,Retail Food,874  Harrison Av,Roxbury,MA,2118
7688,Yo! Berry Inc.,Inactive,Eating & Drinking w/ Take Out,1    Brighton AV,ALLSTON,MA,2134
7689,Yoyo City,Inactive,Eating & Drinking w/ Take Out,157   Brighton AVE,Allston,MA,2134
7690,Yummy Express,Inactive,Eating & Drinking w/ Take Out,106   Cambridge ST,Boston,MA,2114
7691,YUMMY YUMMY,Inactive,Eating & Drinking w/ Take Out,2360   Washington ST,Roxbury,MA,2119
7692,Z Square in the Park,Inactive,Eating & Drinking w/ Take Out,0  Post Office SQ,Boston,MA,2109
7693,Zaps,Inactive,Eating & Drinking w/ Take Out,139    Brighton AV,ALLSTON,MA,2134
7694,Zia Gianna Italian Bakery & Caffe,Active,Eating & Drinking,1739  Dorchester AVE,Dorchester,MA,2124
7695,Zisis Convenience,Active,Retail Food,375   Washington ST,Brighton,MA,2135
7696,Zo Truck,Active,Mobile Food Walk On,1   Citywide ST,Boston,MA,2128
7697,ZOCALO COCINA MEXICANA,Inactive,Eating & Drinking,1414   COMMONWEALTH  AV,BRIGHTON,MA,2135
7698,Yumm Bai Corp,Inactive,Mobile Food Walk On,1   Citywide ST,Boston,MA,2128
7699,Yumy's,Inactive,Eating & Drinking,1243   Commonwealth AVE,Allston,MA,2134
7700,SOLSTICE CAFE,Inactive,Eating & Drinking,1625    Tremont ST,ROXBURY,MA,2120
7701,SAVIO PREP HIGH SCHOOL,Inactive,Eating & Drinking,150  Byron ST,East Boston,MA,2128
7702,Samuel Adams Boston Brewery,Active,Eating & Drinking,30   Germania ST,Jamaica Plain,MA,2130
7703,Stand No. 723,Active,Eating & Drinking w/ Take Out,100   Legends WA,Boston,MA,2114
7704,STARBUCKS COFFEE No.  7823,Active,Eating & Drinking w/ Take Out,470   Washington ST,Brighton,MA,2135
7705,Sea To You Sushi,Inactive,Eating & Drinking w/ Take Out,100   Federal ST,Boston,MA,2110
7706,Starbucks Coffee No. 22566,Active,Eating & Drinking w/ Take Out,48  Northern AVE,Boston,MA,2210
7707,SEA TO YOU @ MASSART,Inactive,Eating & Drinking w/ Take Out,621   HUNTINGTON  AV,BOSTON,MA,2115
7708,Sea To You Sushi@TD Bank North Garden,Inactive,Eating & Drinking w/ Take Out,80   Fleet Center PL,Boston,MA,2114
7709,Skymart,Inactive,Retail Food,2   Tremont ST,Brighton,MA,2135
7710,Sodexo @ Genzyme Allston,Active,Eating & Drinking,500   Soldiers Field RD,Allston,MA,2134
7711,SODEXO@EMERSON'S CAFE(1st Fl.),Inactive,Eating & Drinking w/ Take Out,80   Boylston ST,Boston,MA,2116
7712,P & A VARIETY,Inactive,Retail Food,247   D ST,South Boston,MA,2127
7713,South End Pizza & Grill,Active,Eating & Drinking w/ Take Out,772   Tremont ST,Boston,MA,2118
7714,South of the Clouds,Active,Eating & Drinking w/ Take Out,412   Market ST,Boston,MA,2135
7715,SOWA Sundays,Inactive,Retail Food,500   Harrison AVE,Roxbury,MA,2118
7716,Spectacle Island Concession Stand,Inactive,Eating & Drinking w/ Take Out,    SPECTACLE ISLAND,BOSTON,MA,0
7717,SOWA Sundays,Inactive,Retail Food,500   Harrison AVE,Roxbury,MA,2118
7718,PAOLO'S,Inactive,Eating & Drinking,247   Main ST,Charlestown,MA,2129
7719,Square Corner Cafe,Inactive,Eating & Drinking w/ Take Out,4195   WASHINGTON,ROSLINDALE,MA,2132
7720,Spring Street Shell,Inactive,Retail Food,145   Spring ST,West Roxbury,MA,2132
7721,Squeeze Juice Company,Active,Eating & Drinking w/ Take Out,53   State ST,Boston,MA,2109
7722,STAGE,Inactive,Eating & Drinking,120   Boylston ST,Boston,MA,2116
7723,Stand 418,Active,Eating & Drinking w/ Take Out,100   Legends WA,Boston,MA,2114
7724,Stand 707,Active,Eating & Drinking w/ Take Out,100   Legends WA,Boston,MA,2114
7725,Stand 725,Active,Eating & Drinking w/ Take Out,100   Legends WA,Boston,MA,2114
7726,Stand No. 409,Active,Eating & Drinking w/ Take Out,100   Legends WA,Boston,MA,2114
7727,Stand No. 520,Active,Eating & Drinking w/ Take Out,100   Legends WA,Boston,MA,2114
7728,Stand No. 717,Active,Eating & Drinking w/ Take Out,100   Legends WA,Boston,MA,2114
7729,Shour Yi Hong Corp.,Active,Retail Food,890   Washington ST,Boston,MA,2111
7730,Sushi Kappo,Active,Eating & Drinking w/ Take Out,84   Peterborough ST,Boston,MA,2115
7731,Sweet Bubble,Active,Mobile Food Walk On,1   Citywide ST,Boston,MA,2128
7732,Swissbakers,Active,Eating & Drinking w/ Take Out,100  Hanover ST,Boston,MA,2108
7733,Yvonnes,Active,Eating & Drinking,3   Winter PL,Boston,MA,2108
7734,Style Cafe,Inactive,Eating & Drinking w/ Take Out,197   Eighth ST,Charlestown,MA,2129
7735,Stuffed Sandwiches,Inactive,Mobile Food Walk On,1   Citywide ST,Boston,MA,2128
7736,SUBWAY No.  27283,Inactive,Eating & Drinking w/ Take Out,560   WASHINGTON ST,DORCHESTER,MA,2124
7737,Simmon's Liquors,Inactive,Retail Food,210   Cambridge ST,Boston,MA,2114
7738,Seaport News,Inactive,Retail Food,99  Seaport BLVD,Boston,MA,2210
7739,Simon Pearce,Inactive,Retail Food,103   Newbury ST,Boston,MA,2116
7740,SEBASTIANS,Inactive,Eating & Drinking,1   Beacon ST,Boston,MA,2108
7741,Small Change Convenience Store,Inactive,Retail Food,132   PARK ST ST,BOSTON,MA,2122
7742,SOWA Sundays,Inactive,Retail Food,522   Harrison AVE,Roxbury,MA,2118
7743,Shakespear On the Common,Inactive,Eating & Drinking w/ Take Out,,,,0
7744,Steak & Stix Inc.,Inactive,Mobile Food Walk On,1   Citywide ST,Boston,MA,2128
7745,SoulCycle,Active,Retail Food,300  Cambridge ST,Boston,MA,2114
7746,Sebastians Cafe,Active,Eating & Drinking,1   Harborside DR,East Boston,MA,2128
7747,Shaw's Supermarket,Inactive,Retail Food,1377   HYDE PARK AV AV,BOSTON,MA,2136
7748,Stoke's BBQ,Inactive,Mobile Food Walk On,1   Citywide,Boston,Ma,2128
7749,Stop and Taste Pizza Grill,Active,Eating & Drinking w/ Take Out,239   Dudley ST,Roxbury,MA,2119
7750,Strip by Strega,Active,Eating & Drinking,50  Park PLZ,Boston,MA,2116
7751,Roger's Services,Active,Retail Food,1820   Hyde Park AVE,Hyde Park,MA,2136
7752,South End Open Market/Farmers Market,Inactive,Retail Food,536   Harrison AVE,Roxbury,MA,2118
7753,Southie Liquors,Inactive,Retail Food,399 W Broadway,South Boston,MA,2127
7754,SOWA Sundays,Inactive,Retail Food,536   Harrison AVE,Roxbury,MA,2118
7755,Stand No. 414,Active,Eating & Drinking w/ Take Out,100   Legends WA,Boston,MA,2114
7756,Stand No. 417,Active,Eating & Drinking w/ Take Out,100   Legends WA,Boston,MA,2114
7757,Staples No.  295,Inactive,Retail Food,755   Gallivan BLVD,Dorchester,MA,2124
7758,Staples No. 1851,Inactive,Retail Food,4165   Washington ST,Roslindale,MA,2131
7759,Starbucks,Active,Eating & Drinking w/ Take Out,100   LOGAN AIRPORT TRMNL A,EAST BOSTON,MA,2128
7760,Starbucks,Active,Eating & Drinking w/ Take Out,601   Congress ST,Boston,MA,2210
7761,Starbucks Coffee,Active,Eating & Drinking w/ Take Out,1948   Beacon ST,Brighton,MA,2135
7762,Starbucks Coffee No. 22253,Active,Eating & Drinking w/ Take Out,1304   Commonwealth AVE,Allston,MA,2134
7763,Station Grocery,Active,Retail Food,9   Maverick SQ,East Boston,MA,2128
7764,Sips & Licks,Inactive,Eating & Drinking w/ Take Out,427   Faneuil ST,Brighton,MA,2135
7765,Shippy Liquor and Wines,Active,Retail Food,842   Beacon ST,Boston,MA,2215
7766,Stony Brook Wines & Spirits,Active,Retail Food,78   Boylston ST,Jamaica Plain,MA,2130
7767,Subway,Inactive,Eating & Drinking w/ Take Out,981   TREMONT,BOSTON,MA,2120
7768,Subway,Inactive,Eating & Drinking w/ Take Out,560   WASHINGTON ST,DORCHESTER,MA,2124
7769,SOWA Sundays,Inactive,Retail Food,536   Harrison AVE,Roxbury,MA,2118
7770,Sabor do Brasil,Inactive,Eating & Drinking w/ Take Out,174  Brighton AVE,Allston,MA,2134
7771,Sodexo @ PTC,Active,Retail Food,121  Seaport BLVD,Boston,MA,2210
7772,Talbot Dollar & Grocery Store,Inactive,Retail Food,466   Talbot AVE,Dorchester,MA,2122
7773,Taste Winebar & Cafe,Active,Eating & Drinking,101  Summer ST,Boston,MA,2111
7774,SEOUL GARDEN,Inactive,Eating & Drinking,351  Washington ST,Brighton,MA,2135
7775,Tealosophy,Inactive,Eating & Drinking,1 N Beacon ST,Allston,MA,2134
7776,Tejeda Family Market,Inactive,Retail Food,1419   Blue Hill AVE,Mattapan,MA,2126
7777,THAI DISH RESTAURANT,Active,Eating & Drinking,270   Babcock ST,Boston,MA,2215
7778,The Backstage Cafe @Emerson,Active,Eating & Drinking w/ Take Out,2  Boylston PL,Boston,MA,2116
7779,SEE'S CANDIES (KIOSK SPACE CCK5),Inactive,Retail Food,800   Boylston ST,Boston,MA,2199
7780,Snapchef @N.E. College of Optometry,Inactive,Eating & Drinking w/ Take Out,424   Beacon ST,Boston,MA,2115
7781,SLADE GORTON AND CO.  INC.,Inactive,Retail Food,225   Southampton ST,BOSTON,Ma,2118
7782,Red Barn Coffee Roasters,Active,Eating & Drinking w/ Take Out,100  High ST,Boston,MA,2110
7783,SUBWAY,Inactive,Eating & Drinking w/ Take Out,121  High ST,Boston,MA,2110
7784,Subway,Inactive,Eating & Drinking w/ Take Out,700   Commonwealth AVE,Boston,MA,2115
7785,Subway (1438 Commonwealth Ave.),Inactive,Eating & Drinking w/ Take Out,1430   Commonwealth AVE,Brighton,MA,2135
7786,SULGRAVE NEWS III,Inactive,Retail Food,6   Milk ST,Boston,MA,2108
7787,Summer Shack Restaurants@Georges Island,Inactive,Eating & Drinking w/ Take Out,,,,0
7788,Sodexo @ Thomson Reuters Financial,Inactive,Eating & Drinking,12  Thomson Pl,Boston,MA,2210
7789,Sodexo FRESHII @ BIDMC,Active,Eating & Drinking,364   Brookline AVE,Boston,MA,2215
7790,Spyce,Active,Eating & Drinking,241   Washington ST,Boston,MA,2108
7791,SUPER FRY,Inactive,Eating & Drinking w/ Take Out,1041   Tremont ST,Mission Hill,MA,2120
7792,Stand 713,Active,Eating & Drinking w/ Take Out,100   Legends WA,Boston,MA,2114
7793,Stand No. 518,Active,Eating & Drinking w/ Take Out,100   Legends WA,Boston,MA,2114
7794,Starbucks Coffee,Active,Eating & Drinking,749 E Broadway,South Boston,MA,2127
7795,Starbucks Coffee,Active,Eating & Drinking,300  Faneuil Hall Marketplace,Boston,MA,2109
7796,STORE 24 (No. 70),Inactive,Retail Food,957   COMMONWEALTH  AV,BOSTON,MA,2215
7797,South End Open Market/Farmers Market,Inactive,Retail Food,536   Harrison AVE,Roxbury,MA,2118
7798,Soy Kitchen @ T D Garden,Inactive,Eating & Drinking,1   Legends WY,Boston/West End,MA,2114
7799,Subway,Inactive,Eating & Drinking w/ Take Out,560   Washington ST,Dorchester,MA,2124
7800,Subway,Inactive,Eating & Drinking w/ Take Out,262   Washington ST,Boston,MA,2108
7801,Subway,Inactive,Eating & Drinking w/ Take Out,13   William C Kelly SQ,East Boston,MA,2128
7802,Subway Restaurant No.  32303,Inactive,Eating & Drinking w/ Take Out,260   Western AVE,Allston,MA,2134
7803,Suffolk University Bookstore,Inactive,Retail Food,148   Cambridge ST,Boston,MA,2114
7804,Sulgrave News,Active,Retail Food,417   Washington ST,Boston,MA,2108
7805,Sullivan's Pharmacy,Active,Retail Food,1   Corinth ST,Roslindale,MA,2131
7806,sultana's bakery & cafe,Active,Eating & Drinking w/ Take Out,1585   Commonwealth AVE,Brighton,MA,2135
7807,SUMMER SHACK EXPRESS,Inactive,Eating & Drinking w/ Take Out,    Logan Airport  Trmnl A,East Boston,Ma,2128
7808,Sun Splash Jamaican Restaurant,Inactive,Eating & Drinking,838   BLUE HILL  AV,DORCHESTER,MA,2124
7809,Super Ahorro Grocery & Food Market,Inactive,Retail Food,300   Bennington ST,East Boston,MA,2128
7810,Super Dollar,Inactive,Retail Food,1618   Blue Hill AVE,Boston,MA,2126
7811,Sweet Bea Cakes,Inactive,Retail Food,31   Germania ST,Jamaica Plain,MA,2130
7812,Sweet Christopher's Dessert Cafe,Inactive,Eating & Drinking,601   Centre ST,Jamaica Plain,Ma,2130
7813,Sweet Treats,Inactive,Eating & Drinking w/ Take Out,800   Boylston ST,Boston,MA,2199
7814,Sweetgreen,Active,Eating & Drinking w/ Take Out,800   Boylston ST,Boston,MA,2199
7815,SWISSOTEL BOSTON,Inactive,Eating & Drinking,2   AVE DE LAFAYETTE,BOSTON,MA,2111
7816,Sweet Sip,Active,Eating & Drinking w/ Take Out,285  Adams ST,Dorchester,MA,2122
7817,T J CONVENIENT STORE,Inactive,Retail Food,82   WELLES  AV,DORCHESTER,MA,2125
7818,T D Garden 728 Frank House,Inactive,Eating & Drinking w/ Take Out,100   Legends WA,Boston,MA,2114
7819,T J Maxx (No. 814),Active,Retail Food,350   Washington ST,Boston,MA,2110
7820,South Street Conveneince,Inactive,Retail Food,138  South ST,Jamaica Plain,MA,2130
7821,SOWA Sundays,Inactive,Retail Food,536   Harrison AVE,Roxbury,MA,2118
7822,SpiceVenture,Active,Mobile Food Walk On,1   Citywide ST,Boston,MA,2128
7823,SOWA Sundays,Inactive,Retail Food,536   Harrison AVE,Roxbury,MA,2118
7824,RED ROSE COFFEE SHOP,Inactive,Retail Food,62   Essex ST,Boston,MA,2111
7825,Siena Farms,Inactive,Retail Food,196  Quincy ST,Dorchester,MA,2121
7826,Sarafina,Active,Eating & Drinking,237   Newbury ST,Boston,MA,2116
7827,The Ames Hotel Dining Room  Patio & 2 Bars,Inactive,Eating & Drinking,1   Court ST,Boston,MA,2108
7828,The Boston Baked Bean,Inactive,Retail Food,291   Newbury ST,Boston,MA,2115
7829,THE CHARLES PLAYHOUSE,Active,Eating & Drinking,74   Warrenton ST,Boston,MA,2116
7830,The Cookie Monstah,Active,Mobile Food Walk On,1   Citywide ST,Boston,MA,2128
7831,The Daily Squeeze,Inactive,Eating & Drinking w/ Take Out,357 W Broadway,South Boston,MA,2127
7832,TASCA RESTAURANT,Active,Eating & Drinking,1612   Commonwealth AVE,Brighton,MA,2135
7833,SLUSH TIME,Inactive,Eating & Drinking,55   Bennington ST,East Boston,MA,2128
7834,Tasty Thai,Active,Eating & Drinking,153   Belgrade AVE,Boston,MA,2131
7835,South End Open Market/Farmers Market,Inactive,Retail Food,536   Harrison AVE,Roxbury,MA,2118
7836,SOWA Sundays,Inactive,Retail Food,500   Harrison AVE,Roxbury,MA,2118
7837,South End Chef,Inactive,Mobile Food Walk On,1   Citywide ST,Boston,MA,2128
7838,SOWA Sundays,Inactive,Retail Food,500   Harrison AVE,Roxbury,MA,2118
7839,SOUTH BAY CAFE & GRILL,Inactive,Eating & Drinking w/ Take Out,850   MASSACHUSETTS  AV,BOSTON,MA,2118
7840,Spirit of Boston,Inactive,Eating & Drinking,200  Seaport BLVD,Boston,MA,2210
7841,South End Open Market/Farmers Market,Inactive,Retail Food,536   Harrison AVE,Roxbury,MA,2118
7842,Spoon Truck,Inactive,Mobile Food Walk On,330   Martin Luther King Jr BLVD,Roxbury,MA,2119
7843,Staples The Office Superstore No.  1505,Inactive,Retail Food,25   Winter ST,Boston,MA,2108
7844,SRV,Active,Eating & Drinking,434   Massachusetts AVE,Roxbury,MA,2118
7845,Revival,Active,Eating & Drinking w/ Take Out,1   Post Office SQ,Boston,MA,2109
7846,Rossy's Convenience Store,Inactive,Retail Food,142   Bowdoin ST,Dorchester,MA,2122
7847,RUTH & LEO'S,Inactive,Eating & Drinking w/ Take Out,313   OLD COLONY  AV,SOUTH BOSTON,MA,2127
7848,SHOEBOX SMOKER'S CLUB CONVIENCE,Inactive,Retail Food,449  Washington St,Boston,MA,2111
7849,SEBASTIAN'S CAFE STORE,Inactive,Retail Food,1   Beacon ST,Boston,MA,2108
7850,Swissbakers,Active,Eating & Drinking w/ Take Out,1  Nashua ST,Boston,MA,2114
7851,Somerville Bread Company,Inactive,Retail Food,100  Hanover ST,Boston,MA,2108
7852,Taj Boston,Active,Eating & Drinking,15   Arlington ST,Boston,MA,2116
7853,SOWA Sundays,Inactive,Retail Food,536   Harrison AVE,Roxbury,MA,2118
7854,Sodexo @ The Club Trmnl E,Active,Eating & Drinking,500   Terminal RD,East Boston,MA,2128
7855,Tasti D Lite,Inactive,Eating & Drinking w/ Take Out,205   Newbury ST,Boston,MA,2116
7856,SLADES BAR & GRILL,Inactive,Eating & Drinking,958   TREMONT,BOSTON,MA,2118
7857,Starbucks@Boston Childrens(Sodexo),Active,Eating & Drinking w/ Take Out,300  Longwood AVE,Boston,MA,2115
7858,Subway,Inactive,Eating & Drinking w/ Take Out,153   Milk ST,Boston,MA,2109
7859,Steward Carney Hospital Gift Shop,Inactive,Retail Food,2100   DORCHESTER  AV,DORCHESTER,MA,2124
7860,Staples  No.  958,Inactive,Retail Food,214   HARVARD  AV,ALLSTON,MA,2134
7861,Starbucks Coffee,Active,Eating & Drinking,50  Park PLZ,Boston,MA,2116
7862,South End Open Market/G T I Properties,Inactive,Retail Food,536   HARRISON AV,BOSTON,MA,2118
7863,Stop & Shop Supermarket No. 075,Active,Eating & Drinking,301   Centre ST,Jamaica Plain,MA,2130
7864,Starbucks Coffee Company,Active,Eating & Drinking w/ Take Out,11 W Broadway,South Boston,MA,2127
7865,TANGO PIZZA,Inactive,Eating & Drinking w/ Take Out,38   Brooks ST,Brighton,MA,2134
7866,SOWA Sundays,Inactive,Retail Food,536   Harrison AVE,Roxbury,MA,2118
7867,Tatte Bakery & Cafe,Active,Eating & Drinking,399   Boylston ST,Boston,MA,2116
7868,TAVITAS SOUTH STATION,Active,Eating & Drinking,640   Atlantic AVE,Boston,MA,2110
7869,Target Store T-1898,Active,Retail Food,7   ALLSTATE RD,DORCHESTER,MA,2125
7870,Tasty Burger,Active,Eating & Drinking,1  Nashua ST,Boston,MA,2114
7871,Taxipool Cafeteria,Active,Eating & Drinking w/ Take Out,56  Harborside DR,East Boston,MA,2128
7872,ST. JOHN'S SEMINARY,Inactive,Eating & Drinking,127   Lake ST,Brighton,MA,2135
7873,TEQUILA MEXICAN GRILL,Inactive,Eating & Drinking w/ Take Out,53  Bromfield ST,Boston,MA,2108
7874,Tequilas Mexican Restaurant,Inactive,Eating & Drinking w/ Take Out,964   Saratoga ST,East Boston,MA,2128
7875,TERIYAKI JOE'S,Inactive,Eating & Drinking w/ Take Out,172   Brighton AVE,Allston,MA,2134
7876,Terra Restaurant,Active,Eating & Drinking,800   Boylston ST,Boston,MA,2199
7877,Teuscher Chocolates,Active,Retail Food,230   Newbury ST,Boston,MA,2116
7878,STADIUM VARIETY & DELI,Inactive,Retail Food,190 N Harvard ST,Allston,MA,2134
7879,Starbucks Coffee No. 54759,Active,Eating & Drinking w/ Take Out,630   Atlantic AVE,Boston,MA,2111
7880,Subway,Active,Eating & Drinking w/ Take Out,1866  Centre ST,West Roxbury,MA,2132
7881,The Dining Car No. 2,Active,Mobile Food Walk On,1   Citywide ST,Boston,MA,2128
7882,The Fairmont Store,Inactive,Retail Food,138   ST JAMES  AV,BOSTON,MA,2116
7883,The Gift Shop @ ISBCC,Active,Retail Food,100   Malcolm X BLVD,Roxbury,MA,2119
7884,SONIA'S,Inactive,Eating & Drinking w/ Take Out,560   HARRISON  AV,BOSTON,MA,2118
7885,SOWA Sundays,Inactive,Retail Food,500   Harrison AVE,Roxbury,MA,2118
7886,THE JOHN JEFFRIES HOUSE,Inactive,Eating & Drinking,14   EMBANKMENT RD,BOSTON,MA,2114
7887,The Kitchen Cafe,Active,Eating & Drinking,104  South ST,Boston,MA,2111
7888,The Littlest Bar,Inactive,Eating & Drinking,102  Broad St,Boston,MA,2110
7889,New Taste,Inactive,Eating & Drinking,630   Hyde Park AVE,Roslindale,MA,2131
7890,Starbucks Coffee(GatesC11-21 PierB Trmnl C),Inactive,Eating & Drinking w/ Take Out,300   Terminal RD,East Boston/,MA,2128
7891,SoulCycle,Active,Retail Food,101  Seaport BLVD,Boston,MA,2210
7892,Tawakal Halal Cafe,Active,Eating & Drinking,389   Maverick ST,East Boston,MA,2128
7893,TC's Coffeehouse,Inactive,Eating & Drinking,81    Fairmount AV,HYDE PARK,MA,2136
7894,South End Open Market/Farmers Market,Inactive,Retail Food,536   Harrison AVE,Roxbury,MA,2118
7895,South End Open Market/Farmers Market,Inactive,Retail Food,536   Harrison AVE,Roxbury,MA,2118
7896,Southern Proper,Active,Eating & Drinking,50  Malden ST,Roxbury,MA,2118
7897,SOWA Sundays,Inactive,Retail Food,536   Harrison AVE,Roxbury,MA,2118
7898,SOWA Sundays,Inactive,Retail Food,536   Harrison AVE,Roxbury,MA,2118
7899,The Alley Bar,Active,Eating & Drinking,275   Washington ST,Boston,MA,2108
7900,The Back Bay Hotel,Inactive,Eating & Drinking,350   Stuart ST,Boston,MA,2116
7901,The Blue Macaron,Inactive,Retail Food,31   Germania ST,Jamaica Plain,MA,2130
7902,ST. MARK SCHOOL,Inactive,Eating & Drinking,197   Centre ST,Dorchester,MA,2124
7903,Subway,Inactive,Eating & Drinking w/ Take Out,153   Milk ST,Boston,MA,2109
7904,Subway,Inactive,Eating & Drinking w/ Take Out,1315  Boylston ST,Boston,MA,2215
7905,Subway (315 Centre St.),Inactive,Eating & Drinking w/ Take Out,315   Centre ST,Jamaica Plain,MA,2130
7906,Subway Restaurant No.  27227,Inactive,Eating & Drinking w/ Take Out,1315  Boylston ST,Boston,MA,2215
7907,Sufra,Active,Mobile Food Walk On,1   Citywide ST,Boston,MA,2128
7908,SOWA Sundays,Inactive,Retail Food,500   Harrison AVE,Roxbury,MA,2118
7909,SUGAR HEAVEN,Inactive,Retail Food,218   Newbury ST,Boston,MA,2116
7910,Sullivan's Castle Isl. @ The Milk Bottle,Active,Eating & Drinking w/ Take Out,308   Congress ST,Boston,MA,2210
7911,STEPHONO SUB & PIZZA,Inactive,Eating & Drinking w/ Take Out,863   Washington ST,Dorchester,MA,2124
7912,The Baupost Group/Cafe Services,Active,Eating & Drinking,10   ST JAMES AV,BOSTON,MA,2116
7913,The Briar Rose,Inactive,Eating & Drinking,1300  Hyde Park AVE,Hyde Park,MA,2136
7914,THE CHARLES STREET INN,Inactive,Eating & Drinking,94   Charles ST,Boston,MA,2114
7915,The Coffee Shop,Inactive,Eating & Drinking,1   THOMPSON SQ,CHARLESTOWN,MA,2129
7916,The Cupcakory @ Gourmet Caterers,Inactive,Retail Food,3867   Washington ST,Roslindale,MA,2131
7917,The Fresh Stop,Inactive,Mobile Food Walk On,960   Massachusetts AVE,Roxbury,MA,2118
7918,The Colonial Theatre,Inactive,Retail Food,106   Boylston ST,Boston,MA,2116
7919,The General Store @ Yawkey MGH,Inactive,Retail Food,55   Fruit ST,Boston,Ma,2114
7920,The Glenville Stops,Active,Eating & Drinking,85   Glenville AVE,Allston,MA,2134
7921,THE GRYPHON HOUSE,Active,Eating & Drinking,9   BAY STATE RD,BOSTON,MA,2215
7922,THE FIELD HOUSE,Active,Eating & Drinking w/ Take Out,100   Ashford ST,Allston,MA,2134
7923,The Froyo Truck I I,Inactive,Mobile Food Walk On,1   Citywide ST,Boston,MA,2128
