DepartmentName,JobTitle,Zip,Salary
Tech Boston Academy,Community Field Coordinator,2119,"$57,576.39"
Office of Streets,Human Resources Dir,2132,"$14,935.09"
City Clerk,Admin Asst,2136,"$52,859.06"
Inspectional Services Dept,Commissioner (Ins),2125,"$123,600.10"
Election Division,Sr Clerk,2136,"$32,691.26"
Election Division,Asst Reg Voters,2119,"$27,312.74"
BPS McKinley Middle,Paraprofessional,2135,"$41,694.81"
Eliot K-8,Cluster Substitute,2128,"$32,945.91"
Office of Admin & Finance,Chief of Staff,2127,"$94,843.04"
Boston Public Library,Programs & Comm Outreach Libr,2128,"$67,876.91"
Workers Compensation Service,Workers Comp Job Classificatn,2116,
Public Works Department,Asst Supn-Collection&Disposal,2128,"$87,395.81"
Boston Public Library,Programs & Comm Outreach Libr,2125,"$14,238.20"
Neighborhood Development,Contruction Specialist I,2125,"$65,483.83"
Parks Department,Sr Research Analyst (Parks&Rec,2121,"$68,534.11"
Parks Department,Park Ranger II,2136,"$35,506.52"
Boston Police Department,Cadet (Police),2128,"$25,675.41"
Inspectional Services Dept,Head Clerk & Secretary,2131,"$35,764.51"
Traffic Division,Jr Traffic Engr,2128,"$52,749.60"
Boston Public Library,Children's Librarian I,2130,"$60,298.88"
Boston Public Library,Floater Librarian I,2130,"$28,918.01"
Boston Public Library,Curriculum Development Coord,2124,"$60,622.20"
Assessing Department,Title Examiner,2131,"$40,874.83"
Boston Cntr - Youth & Families,Special Assistant I (CC),2120,"$63,010.05"
BPS English High,Teacher,2114,"$64,738.72"
Student Support Svc,Employment Agreement,2129,"$7,177.50"
Inspectional Services Dept,Prin Admin Asst,2126,"$89,444.77"
Election Division,Civic Engagement Coord,2121,"$57,124.51"
Public Facilities Department,Chief of Staff,2124,"$113,706.50"
Office of Streets,Admin Secretary,2131,"$34,663.66"
Registry Division,Prin Clerk (Vitals/Registry),2119,"$38,152.52"
Boston Cntr - Youth & Families,Lifeguard I,2126,"$4,092.82"
Boston Cntr - Youth & Families,Lifeguard I,2114,"$2,589.29"
Election Division,Asst Reg Voters Hourly,2121,"$1,727.00"
Umana Middle,Security Para,2121,"$23,682.27"
Auditing Department,Asst Prin Accountant,2130,"$38,220.09"
BPS Human Resource Team,Employment Agreement,2125,"$7,076.40"
Inspectional Services Dept,Prin Clerk & Typist,2121,"$18,417.92"
Boston Fire Department,Head Clerk,2127,"$44,395.01"
Parks Department,Finance Dir,2124,"$90,011.31"
Umana Middle,Guidance Counselor(1),2139,"$76,515.33"
Office of Tourism,Project Asst,2124,"$6,989.00"
Office of Tourism,Project Asst,2134,"$8,556.50"
English Language Learn,Manager (C) (non-ac),2124,"$99,269.13"
Office of New Bostonians,Outreach & Engagement Manager,2131,"$6,914.64"
Info & Instr Technology,Employment Agreement,2119,"$149,863.50"
UP Academy Holland,Coordinator (C),2130,"$65,923.04"
Fam & Student Engagemt,Coord-Manager (C),2124,"$84,856.00"
Dpt of Innovation & Technology,Dir of MIS,2127,"$155,000.04"
UP Academy Holland,Principal Elementary,2125,"$123,173.07"
Boston Retirement System,Admin Asst,2116,"$64,007.41"
BPS Human Resource Team,Coordinator (C),2118,"$88,249.82"
Youth Engagement & Employment,Office Manager,2121,"$48,136.79"
Assessing Department,Employment Agreement,2136,"$2,896.40"
BPS Human Resource Team,Manager (C) (non-ac),2126,"$14,569.64"
Strategy Department,Director (D) (non-ac),2131,"$112,827.09"
Fam & Student Engagemt,Prog Director (D) (non-ac),2131,"$102,728.05"
Neighborhood Services,Staff Asst I,2134,"$48,127.85"
UP Academy Holland,Teacher,2130,"$99,115.43"
"UP ""Unlocking Potential"" Acad",Director (Basas 10B),2114,"$51,244.38"
BPS Boston Arts Academy,Program Director (C),2119,"$35,721.41"
"UP ""Unlocking Potential"" Acad",Teacher,2144,"$80,700.01"
UP Academy Holland,Teacher,2135,"$74,442.30"
Mildred Avenue K-8,Teacher,2134,"$74,057.08"
UP Academy Dorchester,Teacher,2134,"$64,561.00"
BPS Clap Elementary,Teacher,2130,"$76,697.97"
P. A. Shaw Elementary,Teacher,2135,"$15,977.86"
"UP ""Unlocking Potential"" Acad",Teacher,2127,"$74,112.74"
BPS Transportation,Manager (C) (non-ac),2136,"$55,119.88"
BPS Transportation,Manager (C) (non-ac),2121,"$55,119.88"
UP Academy Dorchester,Teacher,2143,"$70,121.96"
Fam & Student Engagemt,Jr Specialist (B),2121,"$53,138.50"
Umana Middle,Teacher,2145,"$86,968.59"
BPS Guild Elementary,Teacher,2116,"$73,934.47"
BPS Burke High,Teacher,2134,"$73,471.10"
BPS South Boston HS - Excel,Teacher,2135,"$43,765.14"
Lyon Pilot High 9-12,Teacher,2125,"$73,409.76"
Boston Fire Department,Lineperson,2124,"$67,817.86"
UP Academy Dorchester,Paraprofessional,2131,"$47,219.50"
Tech Boston Academy,Technician (B),2124,"$39,047.92"
UP Academy Holland,Teacher,2144,"$70,346.14"
"Kennedy, PJ Elementary",Teacher,2140,"$91,310.22"
Tobin K-8,Teacher,2122,"$81,811.21"
"UP ""Unlocking Potential"" Acad",Director (D) (non-ac),2116,"$111,589.81"
English Language Learn,Technician (B),2136,"$44,559.79"
Advancement & Ext. Affairs,Deputy Chief of Staff,2129,"$81,262.79"
BPS Dever Elementary,Teacher,2144,"$73,431.30"
BPS Mckay Elementary,Nurse,2127,"$59,732.61"
Boston Police Department,Sr Accountant,2118,"$42,262.52"
UP Academy Holland,Teacher,2143,"$84,433.19"
UP Academy Holland,Teacher,2125,"$30,576.94"
BPS Dever Elementary,Teacher,2122,"$63,426.38"
UP Academy Holland,Coordinator (C),2136,"$63,923.12"
Boston Fire Department,Head Clerk,2120,"$44,226.58"
UP Academy Holland,Teacher,2136,"$70,440.13"
UP Academy Holland,Teacher,2115,"$79,699.25"
Teaching & Learning,Manager (C) (non-ac),2124,"$75,436.53"
BPS Cl#10 Lee Academy,Teacher,2136,"$67,940.95"
BPS Dever Elementary,Paraprofessional,2122,"$38,972.27"
BPS Athletics,Coach (TPP),2127,"$7,213.98"
BPS Equity,Manager (D) (non-ac),2130,"$103,528.07"
Tech Boston Academy,Teacher,2130,"$70,199.52"
BPS Grew Elementary,Teacher,2126,"$75,812.68"
BPS Human Resource Team,Manager (C) (non-ac),2116,"$88,249.82"
BPS South Boston HS - Excel,Teacher,2138,"$77,781.68"
Curley K-8,Specialist (BTU),2118,"$71,014.68"
BPS Condon Elementary,Teacher,2138,"$48,641.42"
BPS O'Bryant School,Asst Headmaster,2140,"$98,541.35"
BPS Transportation,Director (D) (non-ac),2132,"$62,272.21"
Baldwin ELC,Surround Care Paraprofessional,2119,"$48,581.03"
Baldwin ELC,Surround Care Paraprofessional,2132,"$47,670.18"
BPS Mckay Elementary,Teacher,2114,"$63,180.39"
BPS Orchard Gardens K-8 Pilot,Teacher,2130,"$86,406.30"
Research Assess & Eval,Secretary,2136,"$41,601.72"
BPS Harvard/Kent Elementary,Cluster Substitute,2129,"$34,472.67"
BPS South Boston HS - Excel,Teacher,2143,"$43,765.14"
Mildred Avenue K-8,Teacher,2120,"$71,975.20"
BPS Office Of Budget Mgmt,Analyst (C),2119,"$88,249.82"
BPS Winthrop Elementary,Teacher,2127,"$71,421.33"
BPS Lee Elementary,Specialist (BTU),2141,"$70,317.37"
UP Academy Holland,SpEd Support Svcs Coordinator,2122,"$80,575.59"
BPS McKinley Middle,Paraprofessional,2118,"$26,060.56"
UP Academy Dorchester,Director (Basas 10B) (non-ac),2115,"$98,669.73"
Gardner Pilot  Academy,Surround Care Paraprofessional,2134,"$46,861.25"
UP Academy Dorchester,Paraprofessional,2122,"$48,663.20"
BPS Boston Arts Academy,Coordinator (C),2130,"$29,246.63"
BPS English High,Teacher,2135,"$46,446.04"
Lyndon K-8,Teacher,2118,"$64,493.86"
Eliot K-8,Teacher,2139,"$45,288.68"
BTU Pilot,Paraprofessional,2121,"$21,765.09"
Curley K-8,Teacher,2143,"$50,993.59"
Baldwin ELC,Surround Care Paraprofessional,2127,"$46,933.90"
Tobin K-8,Community Field Coordinator,2122,"$66,881.27"
BPS Tynan Elementary,Teacher,2125,"$52,791.14"
BPS Charlestown High,Coord-Manager (B),2130,"$81,974.60"
UP Academy Dorchester,Teacher,2124,"$38,616.30"
BPS Burke High,Surround Care Paraprofessional,2132,"$55,927.53"
BPS Conley Elementary,Lunch Hour Monitors,2131,"$8,748.06"
UP Academy Holland,Teacher,2119,"$30,386.13"
BPS Guild Elementary,Community Field Coordinator,2128,"$61,290.42"
Boston Public Library,Neigh Library Service Manager,2135,"$103,850.39"
BPS English High,Teacher,2116,"$39,506.75"
ASD Human Resources,Intern&FellowshipProgCoord,2124,"$78,615.16"
Baldwin ELC,Surround Care Paraprofessional,2140,"$42,446.38"
Eliot K-8,Sub Lunch Monitor,2129,"$6,658.14"
Mayor's Office,Spec Asst II,2114,"$89,132.02"
Mayor's Office,Staff Asst II,2135,"$57,445.87"
BPS Channing Elementary,Lead Satellite Attendant A,2132,"$22,582.61"
BPS Madison Park High,Part-Time Cafeteria Attendant,2131,"$13,273.54"
BPS Boston Latin,Part-Time Cafeteria Attendant,2118,"$23,217.74"
BPS Boston Arts Academy,Part-Time Cafeteria Attendant,2115,"$13,099.00"
West Roxbury Academy,Asst Cafeteria Manager,2131,"$38,648.88"
Mayor's Office,Chief of Education,2125,"$139,050.08"
West Roxbury Academy,Part-Time Cafeteria Attendant,2131,"$15,337.78"
Boston Public Library,Young Adults Librarian I,2130,"$43,292.25"
BPS Athletics,Coach (NonTPP),2118,"$3,907.98"
BPS Brighton High,Security Para,2122,"$54,399.95"
BPS Adams Elementary,Teacher,2115,"$53,379.90"
Boston Public Library,Business Analyst,2124,"$66,206.34"
Boston Public Library,Conservation Officer,2130,"$65,117.18"
Office of Arts & Culture,Employment Agreement,2139,$176.00
Henderson Elementary,Teacher,2132,"$54,640.77"
Office of Economic Development,Special Assistant,2124,"$114,577.18"
Young Achievers K-8,Part-Time Cafeteria Attendant,2136,"$9,764.26"
Henderson Elementary,Paraprofessional,2126,"$13,731.15"
Food & Nutrition Svc,Substitute Cafeteria Attendant,2125,"$1,155.00"
Baldwin ELC,Lead Satellite Attendant B,2135,"$19,134.91"
BPS Perkins Elementary,Lunch Hour Monitors,2129,"$15,605.22"
Newcomers Academy,Community Field Coordinator,2124,"$70,503.23"
Inspectional Services Dept,Admin Secretary (Isd),2124,"$32,479.89"
BPS Another Course To Colleg,Surround Care Paraprofessional,2144,"$46,874.41"
BPS McCormack Middle,Part-Time Cafeteria Attendant,2121,"$12,670.29"
Tobin K-8,Part-Time Cafeteria Attendant,2131,"$17,602.64"
BPS Roland Hayes Div of Music,Community Field Coordinator,2131,"$59,503.15"
"Kennedy, JF Elementary",Teacher,2131,"$30,308.05"
Boston Collaborative High Sch,Teacher,2122,"$42,836.09"
Boston Cntr - Youth & Families,Streetworkers,2131,"$25,014.10"
Dpt of Innovation & Technology,Radio Communications Tech,2120,"$62,307.77"
Inspectional Services Dept,Admin Secretary (Isd),2122,"$42,244.14"
Henderson Elementary,Paraprofessional,2122,"$34,051.30"
BPS Boston Arts Academy,Teacher,2134,"$45,273.55"
BPS Boston Latin,Cafeteria Manager16,2136,"$50,626.56"
BPS Irving Middle,Teacher,2122,"$45,376.57"
Tobin K-8,Teacher,2127,"$59,732.61"
BPS Burke High,Teacher,2128,"$65,869.70"
Alighieri Montessori School,Lunch Hour Monitors,2119,"$4,170.54"
BPS Quincy Elementary,Teacher,2141,"$68,743.75"
Lyndon K-8,Part-Time Cafeteria Attendant,2136,"$12,192.69"
BPS Dearborn Middle,Nurse,2136,"$68,649.47"
BPS Holmes Elementary,Teacher,2135,"$67,311.43"
Finance Commission,Admin Asst,2124,"$46,039.29"
ASD Office of Budget Mangmnt,Office Operations Mgr (Budget),2130,"$45,366.25"
BPS New Mission Pilot,Cluster Substitute,2126,"$26,514.42"
BPS Mendell Elementary,Teacher,2122,"$67,311.43"
UP Academy Holland,Head Staff Assistant 28,2125,"$50,494.91"
Neighborhood Development,Advisor to the Chief of DND,2130,"$111,060.91"
Boston Public Library,Asst Events Coord,2135,"$17,081.03"
BPS Murphy Elementary,Social Worker/Coordinator,2141,"$83,777.22"
BPS Blackstone Elementary,Paraprofessional,2126,"$48,500.34"
Inspectional Services Dept,Chief Bldg Inspector##,2132,"$28,971.49"
Tobin K-8,Lead Satellite Attendant B,2121,"$21,003.59"
Perry K-8,Lead Satellite Attendant B,2127,"$21,934.57"
UP Academy Dorchester,Part-Time Cafeteria Attendant,2127,"$7,702.40"
Teaching & Learning,Asst Director (Basas 11B),2130,"$108,005.43"
BPS Boston Latin,Part-Time Cafeteria Attendant,2136,"$12,220.35"
UP Academy Dorchester,Part-Time Cafeteria Attendant,2134,"$12,666.68"
Boston Public Library,Young Adults Librarian II,2135,"$54,509.05"
BPS Mather Elementary,Lead Satellite Attendant A,2124,"$29,166.53"
Edison K-8,Part-Time Cafeteria Attendant,2122,"$16,098.51"
BPS Athletics,Coach (NonTPP),2125,"$2,259.34"
Boston Police Department,Liaison Agent (BPD),2131,"$38,704.20"
BPS Orchard Gardens K-8 Pilot,Teacher,2144,"$22,235.37"
Public Facilities Department,Admin Asst,2124,"$55,179.76"
BPS Latin Academy,Guidance Counselor(1),2130,"$59,899.12"
"Kennedy, EM Health Academy",Community Field Coordinator,2116,"$29,086.64"
Boston Public Library,Sr Library Asst (Branch),2122,"$41,915.31"
Neighborhood Services,Admin Asst,2125,"$44,107.45"
BPS Lee Elementary,Coord-Manager (C),2132,"$60,349.20"
Public Facilities Department,Program Assistant(PFD/BPD),2128,"$67,915.04"
Auditing Department,Sr Admin Anl (Sp Proj Stff)Aud,2132,"$67,879.68"
BPS Latin Academy,Community Field Coordinator,2121,"$58,342.60"
Baldwin ELC,Nurse,2130,"$60,095.36"
Dpt of Innovation & Technology,Sr Data Proc Sys Anl,2135,"$97,647.08"
Public Works Department,Hvy Mtr Equi Repairpr Class II,2127,"$51,586.62"
BPS Mather Elementary,Paraprofessional,2132,"$36,188.62"
Lyon K-8,Community Field Coordinator,2128,"$21,805.23"
BPS Blackstone Elementary,Lunch Hour Monitors,2120,"$2,238.84"
City Clerk,Admin Asst,2127,"$51,883.54"
Mayor's Office,Chief Communications Offcr,2124,"$125,999.90"
BPS Cl#10 Lee Academy,Lead Satellite Attendant B,2124,"$18,003.78"
Mildred Avenue K-8,Teacher,2122,"$79,965.61"
Boston Police Department,Jr  Building Custodian,2130,"$37,900.45"
"Greenwood, S K-8",Paraprofessional,2126,"$8,783.55"
Research Assess & Eval,Manager (C) (non-ac),2127,"$75,659.45"
Public Works Department,Admin Secretary,2119,"$43,785.99"
UP Academy Dorchester,Part-Time Cafeteria Attendant,2126,"$12,307.82"
Elderly Commission,Driver,2125,"$35,990.02"
Dpt of Innovation & Technology,Chief Digital Officer,2118,"$68,546.28"
Traffic Division,Parking Meter Opr Person I##,2131,"$35,296.94"
Public Facilities Department,Asst Dir,2130,"$16,184.19"
BPS Blackstone Elementary,Community Field Coordinator,2119,"$46,906.74"
Edison K-8,Nurse,2127,"$88,792.28"
Property Management,Exec Asst,2127,"$99,491.47"
Boston Police Department,Jr  Building Custodian,2121,"$37,313.18"
Boston Fire Department,Chief BureauofAdminServ (Fire),2132,"$120,000.06"
Boston Cntr - Youth & Families,Program Supervisor,2125,"$52,588.20"
BPS Madison Park High,Prin Clerk/School Sec 19,2136,"$44,376.02"
BPS Madison Park High,Teacher,2125,"$58,966.09"
Consumer Affairs & Licensing,ExecDirConsumerAffrs&Licensing,2136,"$124,999.94"
Consumer Affairs & Licensing,Commissioner (Lbd)BM,2119,"$84,999.98"
Office of Economic Development,Operations Manager,2127,"$60,230.74"
Office of Arts & Culture,Arts Commissioner,2131,"$127,000.12"
BPS Otis Elementary,Teacher,2134,"$78,201.02"
Office of Economic Development,Dir of Growth Strategies,2118,"$100,823.17"
Parks Department,Gardener,2132,"$12,966.51"
BPS Kenny Elementary,Paraprofessional,2127,"$44,431.31"
Law Department,ACC - Attorney,2125,"$1,750.00"
BPS Special Education,Sum Sch - BTU Prof,2121,"$36,114.75"
Election Division,Election Operations Asst,2124,"$14,238.77"
"Kennedy, PJ Elementary",Teacher,2138,"$65,935.43"
Fair Housing & Equity,Affirm Marketing Specialist,2125,"$59,721.82"
BPS Brighton High,Teacher,2144,"$82,251.59"
BPS Boston School Committee,School Committee Member,2125,"$7,499.96"
Inspectional Services Dept,Health Inspector##,2128,"$57,624.30"
BPS O'Bryant School,Student Dev Counselor (1),2131,"$67,571.26"
Public Works Department,Sr Highway Maint CrftsprsPwd##,2121,"$39,214.36"
Inspectional Services Dept,Head Clerk,2132,"$38,804.17"
Mattapan Early Elementary,Surround Care Paraprofessional,2136,"$39,937.72"
Boston Retirement System,Asst Corp Counsel IV,2119,"$99,964.31"
Boston Police Department,Prin Research Analyst,2125,"$61,235.97"
BPS Madison Park High,Teacher,2144,"$62,869.27"
Newcomers Academy,Security Para,2136,"$43,779.75"
BPS Hennigan Elementary,Paraprofessional,2132,"$37,568.79"
Office of Arts & Culture,Staff Asst I,2126,"$54,010.83"
Boston Public Library,Curator -Profess Librarian,2125,"$38,356.97"
Haley Pilot,Paraprofessional,2126,"$32,252.95"
Boston Public Library,Manager of Youth Services,2128,"$104,464.40"
BPS Mather Elementary,Part-Time Cafeteria Attendant,2126,"$11,824.45"
Environment Department,Chief of Environment & Energy,2114,"$137,943.78"
BPS Labor Relations,Attorney (D),2125,"$94,380.79"
Boston Fire Department,Management Analyst,2127,"$58,783.77"
Inspectional Services Dept,Head Clerk,2119,"$36,262.92"
ASD Human Resources,Assoc Dir (EAP),2124,"$91,318.35"
Public Facilities Department,Admin Asst,2126,"$53,427.15"
BPS Dever Elementary,Teacher,2124,"$57,384.62"
Boston Cntr - Youth & Families,Violence Interrupters (BCYF),2119,"$39,107.76"
Boston Cntr - Youth & Families,Sr Violence Interrupters,2116,"$30,810.92"
Boston Cntr - Youth & Families,Violence Interrupters (BCYF),2132,"$35,307.57"
Boston Cntr - Youth & Families,Violence Interrupters (BCYF),2128,"$35,703.28"
Boston Cntr - Youth & Families,Violence Interrupters (BCYF),2136,"$36,988.82"
Boston Cntr - Youth & Families,Violence Interrupters (BCYF),2124,"$39,140.04"
BPS Guild Elementary,Teacher,2125,"$62,739.23"
Mayor's Office,Spec Asst I,2128,"$81,918.82"
Boston Cntr - Youth & Families,Violence Interrupters (BCYF),2120,"$39,140.05"
BPS Holmes Elementary,Teacher,2114,"$53,486.46"
BPS Boston Arts Academy,Teacher,2130,"$57,400.45"
Boston Cntr - Youth & Families,Violence Interrupters (BCYF),2125,"$35,772.59"
BPS Edwards Middle,Prin Clerk/School Sec 19,2129,"$12,006.15"
Tobin K-8,Lunch Hour Monitors,2134,"$5,569.46"
Inspectional Services Dept,Asst Dir Housing Inspection,2128,"$60,009.35"
Mildred Avenue K-8,Paraprofessional,2126,"$33,754.88"
Inspectional Services Dept,Assoc Inspec  Engineer(Isd),2118,"$80,735.53"
Inspectional Services Dept,Plumbing And Gasfitting Insp##,2135,"$68,022.77"
Boston Cntr - Youth & Families,Resources Navigator,2125,"$46,349.94"
Mayor's Office,Staff Asst I,2125,"$50,991.36"
Dpt of Innovation & Technology,Prin Data Proc Systems Analyst,2118,"$81,703.26"
Boston Police Department,"CommunEquipOp III, R-13 (CT)",2135,"$43,670.64"
BPS Holmes Elementary,Cluster Substitute,2131,"$32,075.77"
Traffic Division,Claims Investigator(Opc),2122,"$37,430.44"
BPS Boston School Committee,School Committee Member,2136,"$7,499.96"
Office of Economic Development,Neigh Business Manager,2135,"$66,122.46"
BPS Conley Elementary,Lead Satellite Attendant B,2131,"$24,099.00"
Cemetery Division,Spec Hvy Meo,2129,"$31,848.55"
BPS Boston Comm Leadership Ac,Surround Care Paraprofessional,2141,"$27,587.19"
BPS Transportation,Standby Cab Monitor HE,2115,"$1,349.80"
Public Works Department,Spec Hvy Meo,2131,"$41,673.88"
Boston Cntr - Youth & Families,Streetworkers,2122,"$46,218.59"
BPS Dever Elementary,Teacher,2125,"$64,392.43"
BPS Dever Elementary,Teacher,2121,"$29,637.05"
UP Academy Holland,Teacher,2134,"$57,384.62"
BPS East Boston High,Part-Time Cafeteria Attendant,2129,$56.04
Boston Retirement System,Admin Anl,2126,"$55,083.66"
BPS Human Resource Team,Manager (C) (non-ac),2124,"$64,794.50"
Food & Nutrition Svc,Substitute Cafe Attn BE,2121,"$6,838.99"
Mayor's Office,Admin Asst,2134,"$53,515.72"
Boston Public Library,Human Resources Manager (BPL),2131,"$103,730.68"
BPS Holmes Elementary,Cluster Substitute,2119,"$29,845.79"
Traffic Division,Employment Agreement,2130,"$9,320.00"
BPS Human Resource Team,Coord-Manager (B),2132,"$3,762.99"
Public Works Department,Motor Equip Oper & Pw Lbr,2134,"$31,894.76"
Parks Department,Motor Equip Oper & Lbr (P&R),2121,"$33,054.72"
Parks Department,Golf Course Asst Supn,2127,"$43,603.75"
Public Works Department,Hvy Mtr Equ Repairpr Class III,2136,"$43,769.38"
Parks Department,Park Ranger I,2132,"$33,804.29"
Mayor's Office,Special Assistant,2124,"$92,499.96"
Boston Public Library,Asst Neighborhood Services Mgr,2135,"$80,448.73"
Boston Fire Department,Electrical Equip Repairprs##,2125,"$83,402.00"
Parks Department,Sr Personnel Officer II,2135,"$55,707.89"
Parks Department,Hvy Mtr Equip Oper & Lbr (P&R),2129,"$34,869.14"
Parks Department,Laborer Seasonal (Parks),2136,"$6,271.72"
Parks Department,Motor Equip Oper & Lbr (P&R),2130,"$1,881.51"
Eliot K-8,Teacher,2134,"$68,184.77"
Public Works Department,Laborer Seasonal  (PW),2125,"$6,607.44"
Boston Fire Department,Hvy Mtr Equip Repairperson BFD,2134,"$54,187.81"
BPS Quincy Elementary,Teacher,2135,"$28,879.87"
BPS Boston Evening Academy,Prin Clerk/School Sec 19,2130,"$42,982.01"
Umana Middle,Teacher,2135,"$66,635.91"
Boston Police Department,Criminalist I,2127,"$19,495.25"
Boston Police Department,Sr Personnel Analyst,2127,"$66,120.98"
Parks Department,Motor Equip Oper & Lbr (P&R),2122,"$32,196.04"
Boston Fire Department,Hvy Mtr Equip Repairperson BFD,2132,"$56,137.66"
Boston Police Department,Jr  Building Custodian,2120,"$37,020.82"
Boston Police Department,Criminalist I,2132,"$57,572.42"
Boston Public Library,Floater Librarian I,2131,"$53,934.36"
Parks Department,Staff Asst II,2125,"$58,224.41"
BPS Madison Park High,Executive Director,2119,"$155,559.28"
Assessing Department,Dir-Assessing Services,2129,"$73,443.96"
Neighborhood Services,Dir,2116,"$69,059.68"
BTU Pilot,Prin Clerk/School Sec 19,2122,"$13,253.54"
BPS School Safety Service,Prin Clerk Typist 27,2124,"$10,633.40"
Superintendent,Superintendent,2131,"$264,660.69"
ASD Human Resources,Prin Clerk,2125,"$6,585.40"
Advancement & Ext. Affairs,Managing Partner,2130,"$177,889.77"
Boston Public Library,Floater Librarian I,2119,"$48,941.76"
BPS Human Resource Team,Manager (C) (non-ac),2128,"$84,856.00"
Warren/Prescott K-8,Teacher,2144,"$73,984.55"
Inspectional Services Dept,Dir of Animal Control (ISD),2130,"$87,703.45"
UP Academy Holland,Director Of Instruction,2122,"$100,116.99"
Strategy Department,Deputy Superintendent-(non-ac),2124,"$177,624.58"
Research Assess & Eval,Director (E),2132,"$115,685.04"
Cemetery Division,Grave Digger,2126,"$36,312.45"
Inspectional Services Dept,Board Members (Examiners),2136,"$1,200.00"
Boston Cntr - Youth & Families,Resources Development Manager,2134,"$60,158.80"
Neighborhood Development,Reasearch & Development Anl,2135,"$62,972.31"
Alighieri Montessori School,Lunch Hour Monitors,2128,"$4,390.41"
Alighieri Montessori School,Sub Lunch Monitor,2128,$660.00
West Roxbury Academy,Teacher,2131,"$79,797.71"
Chief Academic Officer,Deputy Superintendent,2118,"$177,624.58"
Mayor's Office,Special Assistant,2119,"$46,332.00"
BPS Special Education,SPED Coverage Paraprofessional,2126,"$41,478.94"
Office of Tourism,Project Asst,2130,"$10,834.00"
Veterans' Services,Community Relations Specialist,2120,"$30,455.04"
Superintendent,Senior Advisor (E),2128,"$157,921.51"
Boston Cntr - Youth & Families,Lifeguard I,2130,"$4,988.22"
Boston Cntr - Youth & Families,Lifeguard I,2118,"$5,627.33"
UP Academy Holland,Director Of Instruction,2130,"$51,244.38"
Youth Engagement & Employment,Partnerships Manager,2130,"$57,607.47"
Neighborhood Services,Staff Asst II,2132,"$51,705.94"
Public Works Department,Motor Equip Oper & Pw Lbr,2129,"$33,043.42"
Boston Cntr - Youth & Families,Youth Worker,2134,"$38,911.49"
UP Academy Holland,Paraprofessional,2131,"$44,740.46"
BPS Carter Center,Paraprofessional,2136,"$33,516.44"
Public Works Department,Head Storekeeper,2136,"$50,599.94"
Public Works Department,Intern I,2124,"$1,639.00"
Boston Police Department,Cadet (Police),2125,"$1,308.72"
Youth Engagement & Employment,Client Information Specialist,2119,"$6,779.50"
Youth Engagement & Employment,Client Information Specialist,2134,"$7,476.00"
Mayor's Office,Staff Asst I,2126,"$41,803.05"
Office of Tourism,Project Asst,2132,"$9,675.50"
Neighborhood Services,Staff Aide,2136,"$40,000.07"
BPS Madison Park High,Headmaster,2136,"$76,210.07"
Environment Department,Special Assistant,2130,"$77,250.02"
BPS Madison Park High,Teacher,2128,"$82,864.92"
Boston City Council,Admin Asst (Cc),2125,"$43,626.44"
Public Works Department,Motor Equip Oper & Pw Lbr,2128,"$33,736.80"
BPS Blackstone Elementary,Teacher,2138,"$69,183.40"
Transportation-Parking Clerk,Hearings Employee,2119,"$20,986.50"
Tobin K-8,Teacher,2145,"$51,838.43"
BPS Everett Elementary,Paraprofessional,2125,"$19,807.25"
BPS Hennigan Elementary,Teacher,2138,"$70,267.76"
Transportation-Parking Clerk,Sr Data Proc Sys Anl,2114,"$48,444.18"
BPS Boston Arts Academy,Community Field Coordinator,2122,"$37,356.80"
Neighborhood Services,Staff Asst I,2135,"$46,647.37"
Law Department,Asst Corp Counsel I,2119,"$61,013.49"
BPS Latin Academy,Teacher,2126,"$68,363.37"
BPS Special Education,ABA Specialist (BTU),2116,"$22,862.23"
Boston Public Library,Library Aide,2134,$506.50
BPS Alternative Education HS,Headmaster,2140,"$128,434.09"
Parks Department,Exec  Asst  (CC),2124,"$59,638.17"
UP Academy Dorchester,Teacher,2119,"$46,487.17"
Elderly Commission,Volunteer Prog Coord,2125,"$36,027.60"
Dudley St. Neighborhood School,Principal Elementary,2121,"$129,338.98"
Tech Boston Academy,Teacher,2143,"$71,744.85"
Research Assess & Eval,Analyst (C),2134,"$75,436.53"
BPS Dever Elementary,Teacher,2127,"$62,864.24"
"Kennedy, EM Health Academy",Teacher,2145,"$75,729.67"
BPS Dearborn Middle,Teacher,2131,"$100,145.32"
Assessing Department,Head Clerk,2128,"$29,049.50"
Boston Retirement System,Head Account Clerk,2121,"$45,521.17"
BPS Human Resource Team,Coord-Manager (D),2130,"$96,831.48"
HPEC: Com Acd Science & Health,Prin Clerk/School Sec 21,2119,"$43,252.48"
Boston Public Library,Web Services Specialist,2135,"$57,687.62"
BPS Boston Latin,Specialist (BTU),2141,"$90,163.17"
Green Academy,Teacher,2131,"$89,198.95"
BPS Charlestown High,Community Field Coordinator,2127,"$40,787.83"
BPS Mather Elementary,Teacher,2131,"$28,737.77"
Neighborhood Services,Coord,2125,"$55,023.83"
Eliot K-8,Teacher,2136,"$74,823.96"
P. A. Shaw Elementary,Teacher,2136,"$54,801.49"
Umana Middle,Teacher,2119,"$69,106.60"
Parks Department,Summer Program Assistant,2119,$825.00
Parks Department,Gardener,2118,"$30,639.78"
"Kennedy, JF Elementary",Teacher,2135,"$68,014.35"
HPEC: Com Acd Science & Health,Director (C),2132,"$99,269.13"
